id	re	R1_High	R1_Unsorted	R1_Low	R1_Medium	R1_Negative	R2_High	R2_Unsorted	R2_Low	R2_Medium	R2_Negative
gRNA_4161	RE88	610.2453087904565	621.8975150508704	559.1785410527276	530.6156037555447	672.7665909122127	534.5173900359335	567.9274440644446	488.4116964743748	554.1752456594623	602.7579799435862
gRNA_1180	RE31	259.28031698205183	362.8427424262088	349.18135969668145	323.88225164299485	256.3866771866335	448.61280949444426	410.6367565962792	412.83760025316667	368.80652237267356	497.66171677393527
gRNA_544	RE18	891.2144735808929	1009.6493702294506	886.3834515377298	919.963416900847	1016.6029874493258	967.5111848864707	936.5399711844964	866.2821775804154	1006.976970771462	846.952238484834
gRNA_3402	RE74	438.7062397605059	397.71550027952867	387.0296888945735	417.7736490607779	366.69257318553394	570.9617575383836	554.7198290862017	593.3130539157532	602.4483506820636	576.999091911809
gRNA_120	RE7	196.185486994024	213.38806591198093	194.12530136983338	198.11946244119366	175.89318551176018	144.90974697402746	127.27338069943156	142.1244197592869	111.9936036524349	138.06763985032572
BRDN0000737616	NT	378.5689799281669	371.1457800103326	349.18135969668145	343.6941978871142	336.8801688615068	137.9679626878465	116.46715026268737	110.54121536833425	93.64982374384643	109.21768525473527
BRDN0000738203	NT	458.4233741317646	392.73367772905436	422.43619040227895	349.7239206570636	461.0985202116199	473.7767775318502	543.9135986494575	496.30749757211294	547.4170109562981	481.1760284335979
gRNA_1801	RE46	183.36934965270584	127.03647503709371	84.24305531143713	120.59445539898745	81.48723848567421	272.4650332326025	160.89276428041347	165.81182305250138	207.57435159718537	96.85341899948223
gRNA_5109	RE108	551.0939056766805	544.6792655185194	489.58645188240996	580.576163849411	514.7608479948688	432.9937948505371	434.6506020112663	459.0844352542045	463.42180821697195	420.3850526786037
gRNA_5725	RE116	605.3160251976419	516.4489377324986	579.9340764193136	573.685052112326	512.773354373267	622.1574166489681	627.9620576019123	636.1759741606176	656.5142283073769	595.5454912946886
gRNA_1976	RE49	301.672155880258	247.4305200068884	263.71739054015103	264.44641291063675	297.1302964294706	201.31174429924772	195.71284013214475	216.57054439510384	215.29804840080158	177.22114965862707
gRNA_4729	RE102	335.1912843113978	337.9336296738375	355.2859289221479	319.57530680731674	466.06725426562446	547.5332355725228	525.9032145882172	532.4025883046303	514.5912995409293	566.6955366990982
gRNA_303	RE13	263.22374385630354	229.1638373218161	311.3330304987894	241.1889107979749	291.16781556466515	483.321730925349	540.3115218372095	519.9949008653274	500.10936803414893	604.8186909861283
gRNA_3062	RE66	489.97078912577854	397.71550027952867	456.6217780648911	452.2292077462029	452.15479891441174	436.4646869936276	345.79937397581404	422.9893445216872	411.2868547925626	316.31914503022386
gRNA_4624	RE98	731.5056851736975	758.8976351889127	825.3377592830652	744.2400676051797	804.934916748733	653.3954459367825	504.29075371472885	531.2746167192391	541.624238353586	588.333002645791
gRNA_902	RE24	508.70206677847426	493.20043249695203	476.15639958638377	532.3383816898161	527.6795565352805	369.6500132391359	415.4395256792766	430.8851456194253	406.4595442903025	368.8672766150493
gRNA_6322	RE126	418.0032486706843	437.5700806833228	428.5407596277454	379.0111455396748	392.52999026635746	278.53909448301084	274.9585300016021	162.42790829632787	275.1566986288271	297.7727456473443
gRNA_274	RE13	274.06816776049584	310.53360564622903	426.0989319375588	290.2880819247055	298.1240432402715	457.2900398521704	423.8443715745221	486.15575330359246	422.8723999979869	354.44229931725414
gRNA_5068	RE107	292.7994454131916	303.06087182051766	310.1121166536961	279.09002535194236	296.1365496186697	531.9142209286157	563.1246749814472	523.378815621501	529.0732310477097	572.8776698267246
gRNA_4704	RE101	517.5747772455406	555.4732143778803	427.3198457826521	488.4075443658992	494.8859117788507	630.8346470066944	620.7579039774162	659.863377453832	733.7511963435389	585.2419360819778
gRNA_912	RE24	565.8817564551244	491.53982498012726	540.8648333763282	560.7642176052916	586.3106183725339	434.72924092208234	446.6575247187598	404.94179915542855	412.25231689301467	426.5671858062302
gRNA_4797	RE105	729.5339717365716	755.5764201552632	608.0150948564593	739.9331227695016	847.666029613172	480.71856181803116	423.8443715745221	448.932690985684	496.2475196323408	422.4457637211459
gRNA_26	RE3	325.33271712576845	357.03061611732215	313.77485818897594	356.6150323941486	350.7926242127195	521.5015444993443	470.6713701337469	486.15575330359246	506.8676027373131	489.4188726037666
gRNA_4388	RE93	343.0781380599013	572.9095933045402	631.2124579132318	565.0711624409697	710.528969722647	635.1732621855574	817.6714363803103	970.0555634364026	852.5030346991381	1184.9088494617506
gRNA_3823	RE83	291.81358869462866	228.3335335634037	201.45078444039314	273.92169154912864	258.3741708082353	282.87770966187395	307.3772213118347	338.3914756173497	283.84585753289537	241.10319197743448
gRNA_1668	RE43	78.86853748503478	66.42430067299017	86.68488300162372	88.72306361496933	100.36842789089141	54.666551253675024	60.03461353746772	64.29438036729645	62.75503652938162	14.424977297795225
gRNA_5238	RE110	840.9357809341833	849.4007448558618	838.7678115790914	883.7850802811508	974.8656213956878	570.9617575383836	698.8029015761242	764.7647348952104	714.4419543344985	776.8880630384
gRNA_1747	RE45	462.3668010060164	523.0913677997976	489.58645188240996	556.4572727696135	471.035988319629	774.0089479091765	697.6022093053749	637.3039457460087	803.2644675760848	687.2471326878153
gRNA_3824	RE84	156.7512182515066	220.86079973769233	179.47433522871387	155.05001408441242	191.79313448457467	194.36996001306676	248.54330004511635	341.77539037352324	238.46913881165017	235.95141437107904
gRNA_4014	RE85	392.370973988048	428.43673934078663	394.3551719651332	463.427264318966	511.7796075624661	321.0575232358692	267.75437637710604	318.0879870803088	313.7751826469081	355.4726548385252
gRNA_1890	RE48	783.7560912575331	549.6610880689936	597.0268702506196	743.3786786380441	482.96095004923984	447.7450864586716	468.2699855922482	468.1082079373338	504.93667853640903	347.2298106683565
gRNA_1087	RE30	543.207051928177	494.8610400137768	498.13284879806304	478.9322657274073	476.0047223736335	374.8563514537716	439.4533710942637	473.74806586428963	531.9696173490657	482.20638395486895
gRNA_4595	RE97	524.4757742754813	620.2369075340457	615.340577927019	516.8333802813747	592.2730992373394	325.39613841473226	349.4014507880621	367.71873683752005	370.7374465735776	406.9904309020796
gRNA_6421	RE127	388.42754711379627	332.9518071233632	383.3669473592936	363.5061441312336	315.01773902388686	236.8883887659251	182.50522515390188	286.5047826893561	240.40006301255423	218.43537050947054
gRNA_209	RE8	694.043129868306	621.8975150508704	689.8163224777098	631.3981129104128	667.7978568582082	512.8243141416181	512.6955996099744	628.2801730628794	544.520624654942	557.4223370076584
gRNA_6999	RE138	395.3285441437368	432.58825813284847	409.0061381062527	377.2883676054036	491.90467134644797	629.099200935149	662.7821334536436	621.5123435505324	559.0025561617225	561.5437590927427
gRNA_3176	RE68	163.65221528144716	86.35159087488722	118.4286429740493	128.34695610320807	127.19959178251584	124.08439411548459	111.66438117968995	104.90135744137842	96.5462100452025	106.12661869092202
gRNA_1849	RE48	398.2861142994256	375.2972988023945	378.4832919789204	343.6941978871142	301.1052836726742	307.1739546635073	266.5536841063567	323.7278450072646	288.67316803515547	340.0173220194589
gRNA_1896	RE48	414.0598217964326	494.8610400137768	493.24919341768987	432.4172615020836	459.1110265900181	507.61797592698235	420.242294762274	506.45924184063347	447.9744146097396	448.2046517529231
gRNA_3797	RE83	406.1729680479291	411.83066417253906	372.378722753454	383.31809037535294	371.6613072395385	594.3902795042443	481.4776005704911	514.3550429383716	507.8330648377651	461.5992735294472
gRNA_2143	RE52	852.7660615569384	724.8551810940053	879.05796846717	837.2700760558272	479.9797096168371	888.5483886311623	776.8478991748323	777.1724223345133	854.4339589000421	498.69207229520634
gRNA_6253	RE125	512.645493652726	687.4915119654482	592.1432148702464	546.9819941311216	781.0849932895113	331.4701996651406	426.2457561160208	434.2690603755988	342.7390456604689	467.7814066570737
gRNA_5168	RE110	380.5406933652928	391.903373970642	373.59963659854725	366.9516999997761	421.3486477795837	355.76644466677396	327.78898991457373	319.21595866569993	362.04828766950936	279.2263462644647
BRDN0000737592	NT	409.1305382036179	328.8002883313013	340.6349627810284	371.2586448354542	418.36740734718103	327.9993075220502	324.18691310232566	390.27816854534336	378.46114337719376	331.7744778492902
gRNA_6254	RE125	724.604688143757	580.3823271302516	653.1889071249111	710.6458978868903	575.379403453724	454.68687074485257	494.685215548734	444.42080464411936	435.42340730386326	528.5723824120679
gRNA_1499	RE39	462.3668010060164	361.18213490938405	349.18135969668145	363.5061441312336	352.7801178343213	237.75611180169773	313.3806826655815	262.81737939614163	239.43460091210218	356.5030103597963
gRNA_1864	RE48	324.3468604072055	291.4366192027444	394.3551719651332	379.0111455396748	295.1428028078688	435.59696395785494	428.6471406575195	412.83760025316667	463.42180821697195	499.7224278164775
gRNA_566	RE19	312.5165797844503	308.8729981294043	363.8323258378009	318.7139178401811	324.9552071318959	172.67688411875127	190.91007104914735	198.5229990288452	121.64822465695515	274.0745686581093
gRNA_5954	RE121	540.2494817724883	511.4671151820243	510.3419872489959	494.4372671358485	566.4356821565159	730.6227961205456	706.0070552006204	739.9493600166048	749.1985899507714	832.5272611870387
gRNA_4591	RE97	430.81938601200244	488.2186099464777	627.5497163779519	515.9719913142392	702.5789952362398	401.7557655627228	509.0935227977262	496.30749757211294	501.074830134601	538.8759376247788
gRNA_370	RE15	739.392538922201	673.3763480724378	664.1771317307507	738.2103448352303	666.8041100474072	714.1360584408658	549.9170600032043	569.6256506225387	587.0009570748311	527.5420268907968
gRNA_5158	RE110	236.6056124551043	259.885076383074	252.7291659343114	212.7630748824993	209.68057707899095	282.0099866261013	405.8339875132818	435.39703196099003	414.1832410939187	285.40847939209124
gRNA_4939	RE105	500.81521302997083	441.72159947538466	466.38908882563743	464.2886532861017	480.97345642763804	391.3430891334514	297.77168314583986	338.3914756173497	293.5004785374156	316.31914503022386
gRNA_4164	RE88	544.19290864674	454.1761558515703	515.2256426293691	416.9122600936423	391.5362434555566	402.62348859849544	426.2457561160208	395.9180264722992	455.6981114133558	392.56545360428436
gRNA_3091	RE67	378.5689799281669	277.32145530973395	275.9265289910839	316.12975093877424	291.16781556466515	350.56010645213826	345.79937397581404	279.7369531770091	292.5350164369636	293.65132356225996
gRNA_1621	RE42	759.1096732934597	656.7702729041903	660.5143901954708	733.0420110324166	767.1725379382987	491.13123824730263	519.8997532344705	508.71518501141577	453.76718721245174	482.20638395486895
gRNA_1457	RE38	352.9367052455306	350.38818605002314	328.42582433009545	340.24864201857173	364.70507956393214	273.33275626837514	285.76476043834634	377.87048110604053	282.8803954324433	265.83172448794056
gRNA_6377	RE127	316.460006658702	321.32755450558994	289.35658128711015	352.30808755847045	333.8989284291041	161.3964846537072	171.69899471715766	305.68029964100594	207.57435159718537	172.06937205227163
gRNA_4994	RE106	675.3118522156102	698.2854608248092	897.3716761435694	688.2497847413641	620.0980099397647	458.1577628879431	495.88590781948335	417.34948659473133	457.6290356142598	541.967004188592
gRNA_4135	RE88	505.7444966227855	471.6125347782302	479.8191411216636	442.75392910771103	470.04224150882806	382.66585877572516	373.4152962030492	435.39703196099003	419.97601369663084	457.47785144436284
gRNA_6000	RE121	275.0540244790588	304.72147933734243	271.0428736107108	250.66418943646676	306.07401772667873	558.8136350375669	540.3115218372095	513.2270713529805	448.9398767101916	425.53683028495914
gRNA_6618	RE128	167.5956421556989	212.55776215356855	184.35799060908704	223.9611314552624	256.3866771866335	167.47054590411554	170.49830244640833	148.8922492716339	153.50847397187198	100.97484108456658
gRNA_6638	RE128	337.16299774852365	229.99414108022847	245.40368286375164	273.060302581993	257.3804239974344	317.5866310927787	359.00698895405696	327.1117597634381	304.1205616423879	316.31914503022386
gRNA_687	RE22	349.9791350898418	452.5155483347455	455.4008642197978	400.54586971806543	411.41117967157464	706.3265511189122	686.7959788686306	744.4612463581694	674.8580082159655	646.0329118369718
gRNA_5475	RE112	349.9791350898418	230.82444483864083	251.5082520892181	279.09002535194236	202.72434940338462	536.2528361074789	497.0866000902327	559.4739063540183	526.1768447463536	468.81176217834485
gRNA_1253	RE33	353.9225619640935	300.56996054528054	328.42582433009545	352.30808755847045	313.03024540228506	366.1791210960454	389.02429572279084	473.74806586428963	434.4579452034112	411.1118529871639
gRNA_2276	RE55	210.97333777246803	226.67292604657897	225.86906134225896	215.34724178390616	209.68057707899095	150.11608518866316	151.28722611441864	162.42790829632787	178.61048858362463	197.8282600840488
gRNA_6170	RE123	627.9907297245894	655.9399691457779	741.0947039716281	616.7545004691073	671.7728441014118	494.6021303903931	540.3115218372095	584.2892812326239	468.2491187192321	464.6903400932605
gRNA_4654	RE99	983.8850051258088	937.4129432475738	916.9062976650621	966.4784211261708	811.8911444243394	942.3472168490647	902.9205876035145	953.1359896555351	901.7416018221913	1147.8160506959914
BRDN0000737876	NT	427.8618158563136	473.273142295055	383.3669473592936	463.427264318966	448.17981167120814	431.2583487789919	410.6367565962792	482.77183854741895	416.1141652948228	391.5350980830133
gRNA_6551	RE127	621.0897326946489	510.63681142361196	539.6439195312349	544.3978272297147	505.8171266976606	285.4808787691918	258.1488382111112	247.02577720066532	339.84265935911276	408.02078642335067
gRNA_135	RE7	341.1064246227754	325.47907329765184	321.1003412595357	366.09031103264044	339.8614092939095	252.50740340983225	266.5536841063567	279.7369531770091	281.9149333319913	247.28532510506102
gRNA_2737	RE61	217.87433480240855	209.23654711991904	216.10175058151262	186.92140586843055	229.55551329500906	138.83568572361912	159.69207200966412	125.2048459784194	142.8883908668997	151.46226162684988
gRNA_660	RE22	500.81521302997083	557.9641256531174	531.0975226155819	547.8433830982573	549.5419863729005	491.13123824730263	528.3045991297159	532.4025883046303	642.0322968005966	477.0546063485135
BRDN0000738213	NT	533.3484847425476	507.3155963899624	485.9237103471301	540.9522713611723	512.773354373267	577.035818788792	560.7232904399485	561.7298495248006	539.693314152682	639.8507787093454
gRNA_7044	RE138	439.6920964790689	533.0550129007461	404.12248272587954	472.9025429574579	490.91092453564704	504.1470837838919	565.526059522946	587.6731959887974	543.55516255449	492.50993916757983
gRNA_3138	RE68	316.460006658702	252.41234255736265	242.96185517356506	302.34752746460424	359.7363455099276	587.4484952180634	543.9135986494575	513.2270713529805	560.9334803626265	612.031179635026
gRNA_1900	RE48	312.5165797844503	277.32145530973395	347.96044585158813	305.79308333314674	299.1177900510724	446.0096403871264	349.4014507880621	417.34948659473133	411.2868547925626	387.4136759979289
gRNA_2123	RE52	908.9598945150258	618.576300017221	633.6542856034184	936.3298072764239	310.04900496988233	1306.790891873565	744.4292078645997	682.4228091616553	905.6034502239994	224.6175036370971
gRNA_5835	RE119	706.8592672096241	654.2793616289532	683.7117532522434	740.7945117366372	763.1975506950951	1081.1829025726838	1010.9828919709564	963.2877339240556	982.8404182601614	888.1664593356775
gRNA_5681	RE114	746.2935359521415	675.867259347675	764.2920670284007	689.9725626756353	589.2918588049366	851.2362980929397	779.249283716331	781.6843086760779	762.7150593570997	784.1005516872976
gRNA_4118	RE87	352.9367052455306	401.03671531317815	406.5643104160661	387.6250352110311	421.3486477795837	429.52290270744663	471.87206240449626	482.77183854741895	443.14710410747944	484.26709499741116
gRNA_5904	RE120	677.2835656527361	691.6430307575101	617.7824056172057	683.9428399056859	655.8728951285973	379.1949666326347	443.05544790651174	393.6620833015169	416.1141652948228	438.9314520614833
gRNA_298	RE13	505.7444966227855	494.8610400137768	449.29629499433133	472.0411539903223	507.8046203192624	422.58111842126567	453.86167834325596	399.3019412284727	463.42180821697195	261.71030240285626
gRNA_5969	RE121	484.0556488144009	490.7095212217149	512.7838149391825	484.100599530221	578.3606438861267	526.70788271398	551.1177522739537	492.9235828159395	454.73264931290373	553.300914922574
gRNA_3135	RE68	301.672155880258	354.53970484208503	280.81018437145707	269.61474671345053	305.0802709158778	361.8405059171823	345.79937397581404	359.8229357397819	335.9808109573047	336.9262554556456
BRDN0000737673	NT	136.048227161685	132.01829758756796	168.48611062287426	149.88168028159868	117.26212367450678	271.5973101968299	236.5363773376228	281.99289634779143	233.64182830939004	191.64612695642228
gRNA_3439	RE75	457.4375174132017	327.96998457288896	339.4140489359351	352.30808755847045	334.892675239905	374.8563514537716	390.22498799354014	436.5250035463812	437.3543315047673	354.44229931725414
gRNA_6018	RE121	218.86019152097148	240.78808993958938	278.3683566812705	210.1789079810924	243.46796864622172	404.35893467004064	380.61944982754534	353.0551062274349	361.0828255690573	416.26363059351934
gRNA_5348	RE111	516.5889205269777	503.16407759790053	509.12107340390264	450.5064298119317	527.6795565352805	439.93557913671805	470.6713701337469	456.82849208342213	559.0025561617225	489.4188726037666
gRNA_36	RE4	342.0922813413383	372.8063875271573	343.07679047121496	399.6844807509298	409.42368604997284	315.8511850212335	343.3979894343153	339.51944720274093	336.9462730577567	316.31914503022386
gRNA_1807	RE46	543.207051928177	438.4003844417351	445.6335534590515	509.0808795771542	295.1428028078688	604.8029559335157	390.22498799354014	448.932690985684	541.624238353586	340.0173220194589
gRNA_2167	RE53	461.3809442874534	360.3518311509717	371.15780890836066	348.00114272279234	266.32414529464256	226.4757123366537	208.92045511038765	259.4334646399681	214.33258630034953	165.8872389246451
gRNA_86	RE6	486.02736225152677	445.8731182674465	445.6335534590515	504.773934741476	512.773354373267	512.8243141416181	450.2596015310079	550.4501336708889	485.62743652736856	431.71896341258565
gRNA_3547	RE77	516.5889205269777	557.1338218947051	566.5040241232873	551.2889389667997	534.6357842108869	563.15225021643	539.1108295664601	504.2032986698511	573.4844876685029	604.8186909861283
gRNA_204	RE8	397.30025758086265	389.4124626954049	437.0871565433984	391.9319800467092	429.29862226599096	590.9193873611539	596.7440585624291	562.8578211101917	711.5455680331424	776.8880630384
gRNA_6559	RE127	685.1704194012395	762.2188502225622	549.4112302919813	734.7647889666878	657.8603887501991	819.1305457693528	742.027823323101	792.9640245299896	842.8484136946178	636.7597121455321
gRNA_939	RE25	214.91676464671977	211.72745839515616	274.70561514599063	191.22835070410866	256.3866771866335	401.7557655627228	276.1592222723515	341.77539037352324	371.70290867402963	268.92279105175385
gRNA_6701	RE130	507.71621005991136	455.0064596099827	583.5968179545935	441.0311511734398	312.0364985914842	558.8136350375669	441.8547556357624	486.15575330359246	516.5222237418334	497.66171677393527
gRNA_1727	RE45	338.1488544670866	261.5456838998988	311.3330304987894	343.6941978871142	165.95571740375112	287.21632484073706	206.51907056888896	227.8502602490155	279.98400913108725	130.85515120142813
gRNA_5510	RE112	322.37514697007964	306.38208685416714	256.3919074695913	335.08030821575795	289.18032194306335	301.9676164488716	320.5848362900776	274.0970952500533	275.1566986288271	286.4388349133623
gRNA_2876	RE63	421.94667554493606	416.8124867230133	434.6453288532118	424.6647607978629	424.32988821198643	391.3430891334514	342.197297163566	339.51944720274093	405.4940821898505	354.44229931725414
gRNA_6307	RE126	470.25365475451986	461.64888967728166	428.5407596277454	499.6056009386623	472.02973513042986	495.4698534261657	510.2942150684756	503.07532708445996	483.69651232646453	418.32434163606155
gRNA_4724	RE102	165.623928718573	183.49713060913535	194.12530136983338	175.72334929566742	150.05576843093667	131.02617840166553	159.69207200966412	142.1244197592869	136.1301561637355	112.30875181854854
gRNA_732	RE22	718.6895478323794	610.2732624330972	588.4804733349666	692.5567295770422	665.8103632366063	718.474673619729	701.2042861176229	768.148649651384	757.8877488548396	692.3989102941708
gRNA_3963	RE85	94.64224498204173	95.48493221742336	130.63778142498222	99.05973122059683	116.26837686370588	67.68239679026432	98.45676620144705	108.28527219755192	67.58234703164175	90.6712858718557
gRNA_520	RE18	661.5098581557291	505.65498887313765	477.37731343147703	596.0811652578523	474.01722875203166	451.2159786017621	351.8028353295608	445.5487762295105	527.1423068468056	261.71030240285626
gRNA_6907	RE135	773.8975240719037	863.5159087488722	853.4187777202109	777.834237323469	882.4471679912036	788.7602395173111	780.4499759870803	825.6752005063333	805.1953917769888	850.0433050486472
gRNA_2440	RE57	418.98910538924724	508.14590014837484	488.3655380373167	554.7344948353423	495.87965858965157	334.0733687724585	258.1488382111112	302.29638488483243	306.0514858432919	333.8351888918324
gRNA_1853	RE48	296.74287228744333	376.12760256080685	400.4597411905997	342.8328089199786	337.8739156723077	313.2480159139156	236.5363773376228	245.89780561527414	264.53661552385483	233.89070332853686
gRNA_349	RE14	310.54486634732444	220.03049597927995	253.9500797794047	197.25807347405805	204.71184302498642	255.97829555292273	277.35991454310084	276.3530384208356	231.71090410848598	303.95487877497084
gRNA_1036	RE30	624.0473028503376	726.51578861083	728.8855655206952	696.8636744127203	728.4164123170633	400.0203194911776	443.05544790651174	447.8047194002928	459.5599598151639	520.3295382418992
gRNA_3315	RE71	386.4558336766704	496.5216475306015	518.888384164649	539.2294934269011	555.5044672377059	537.988282179024	500.6886769024808	515.4830145237628	519.4186100431895	614.0918906775681
gRNA_1310	RE35	442.64966663475764	430.09734685761134	413.8897934866259	450.5064298119317	402.4674583743665	486.7926230684395	541.5122141079588	560.6018779394094	531.0041552486138	485.29745051868224
gRNA_3599	RE79	522.5040608383554	665.0733104883141	708.1300301541091	628.813946009006	601.2168205345475	521.5015444993443	555.9205213569511	561.7298495248006	473.0764292214922	490.4492281250377
gRNA_6900	RE135	288.85601853893985	236.6365711475275	264.9383043852443	261.86224600922986	243.46796864622172	218.6662050147001	176.5017638001551	162.42790829632787	159.30124657458413	200.91932664786208
gRNA_3919	RE84	732.4915418922604	645.9763240448294	676.3862701816836	645.1803363845828	584.3231247509322	319.32207716432396	338.59522035131795	407.19774232621086	399.7013095871383	311.1673674238684
gRNA_3471	RE76	292.7994454131916	285.62449289385773	295.4611505125766	284.25835915475614	331.91143480750225	535.3851130717062	549.9170600032043	567.3697074517564	543.55516255449	428.6278968487724
gRNA_3835	RE84	545.1787653653029	556.3035181362927	589.7013871800599	589.1900535207673	601.2168205345475	757.5222102294967	794.8582832360726	665.5032353807878	697.0636365263621	708.8845986345083
gRNA_5811	RE119	505.7444966227855	510.63681142361196	538.4230056861417	447.9222629105248	630.0354780477737	634.3055391497849	438.2526788235143	468.1082079373338	450.87080091109567	448.2046517529231
gRNA_1126	RE30	433.77695616769125	422.62461303189997	343.07679047121496	374.7042007039967	369.6738136179367	400.8880425269502	350.60214305881146	345.15930512969675	371.70290867402963	364.745854529965
gRNA_706	RE22	226.74704526947497	190.96986443484673	234.415458257912	182.61446103275242	192.78688129537557	323.66069234318707	395.02775707653757	366.5907652521289	358.18643926770125	459.53856248690505
gRNA_361	RE15	156.7512182515066	147.79406899740314	106.21950452311638	155.91140305154806	140.1183003229276	203.04719037079295	224.52945463012927	203.03488537040985	270.329388126567	222.5567925945549
gRNA_719	RE22	414.0598217964326	489.8792174633025	533.5393503057685	527.1700478870023	500.8483926436561	413.90388806353945	421.44298703302337	435.39703196099003	389.0812264821661	382.2618983915735
gRNA_4136	RE88	350.96499180840476	385.260943903343	358.94867045742774	302.34752746460424	428.30487545519003	341.88287609441204	367.4118348493024	330.4956745196116	309.91333424510003	295.7120346048021
gRNA_3042	RE66	233.64804229941552	240.78808993958938	217.3226644266059	216.2086307510418	263.34290486223983	273.33275626837514	290.5675295213438	232.36214659058015	277.0876228297312	252.43710271141646
gRNA_4813	RE105	853.7519182755015	840.2674035133257	986.4983868353797	859.6661892013534	939.0907362068552	558.8136350375669	553.5191368154524	438.7809467171635	566.7262529653386	589.3633581670621
BRDN0000738268	NT	356.88013211978233	422.62461303189997	416.33162117681246	385.0408683096242	382.5925221583484	655.9986150441003	706.0070552006204	702.7262976986963	713.4764922340464	682.09535508146
gRNA_4536	RE96	415.0456785149955	733.1582186781291	695.9208917031763	672.7447833329228	1068.2778216109728	304.57078555618943	459.86513969700275	515.4830145237628	422.8723999979869	478.0849618697846
gRNA_2521	RE57	355.89427540121943	388.5821589369925	284.472925906737	392.7933690138448	498.8608990220543	291.5549400196001	399.830526159535	296.6565269578766	278.0530849301832	381.2315428703024
gRNA_4469	RE94	437.72038304194297	358.6912236341469	465.16817498054417	416.9122600936423	397.498724320362	410.432995920449	374.61598847379855	346.2872767150879	356.2555150667972	456.44749592309176
gRNA_3568	RE78	213.9309079281568	258.2244688662493	267.3801320754309	267.03057981204364	295.1428028078688	163.9996537610251	135.67822659467706	153.40413561319855	128.40645936011933	118.49088494617507
gRNA_6088	RE123	504.75863990422255	624.3884263261076	504.2374180235295	538.3681044597654	726.4289186954616	497.20529949771094	589.539904937933	560.6018779394094	602.4483506820636	615.1222461988392
gRNA_5459	RE112	483.069792095838	527.2428865918595	435.86624269830514	451.3678187790673	432.2798626983937	346.22149127327515	285.76476043834634	353.0551062274349	264.53661552385483	321.4709226365793
gRNA_7018	RE138	209.98748105390507	254.07295007418742	222.20631980697908	206.7333521125499	305.0802709158778	205.6503594781108	182.50522515390188	200.77894219962752	203.71250319537728	106.12661869092202
gRNA_2901	RE64	456.45166069463875	396.88519652111626	448.07538114923807	497.882823004391	390.54249664475566	387.8721969903609	349.4014507880621	328.23973134882925	342.7390456604689	377.11012078521804
gRNA_6875	RE135	459.40923085032756	396.0548927627039	410.227051951346	368.67447793404733	424.32988821198643	437.3324100294002	525.9032145882172	486.15575330359246	459.5599598151639	449.2350072741942
gRNA_721	RE22	399.27197101798856	382.77003262810587	338.1931350908418	384.1794793424886	310.04900496988233	208.25352858542865	262.9516072941086	212.05865805353918	170.88679178000842	206.07110425421752
gRNA_6153	RE123	272.09645432337	319.6669469887652	355.2859289221479	332.4961413143511	298.1240432402715	350.56010645213826	339.7959126220673	296.6565269578766	297.3623269392237	261.71030240285626
gRNA_4236	RE90	287.87016182037695	274.8305440344968	285.69383975183024	308.3772502345536	262.3491580514389	262.05235680333107	302.5744522288373	174.8355957356307	245.22737351481433	295.7120346048021
gRNA_3480	RE76	206.04405417965336	194.29107946849626	219.7644921167925	207.59474107968555	166.94946421455205	187.4281757268858	169.29761017565897	189.49922634571587	188.26510958814487	156.61403923320532
gRNA_1063	RE30	397.30025758086265	369.48517249350783	389.4715165847601	379.0111455396748	351.78637102352036	623.0251396847408	565.526059522946	525.6347587922833	542.589700454038	459.53856248690505
gRNA_2830	RE62	93.65638826347879	68.08490818981493	79.35939993106396	85.27750774642683	54.65607459404978	229.07888144397154	189.709378778398	192.88314110188935	183.43779908588473	189.5854159138801
gRNA_2702	RE61	707.845123928187	655.9399691457779	829.000500818345	657.2397819244816	729.4101591278643	627.3637548636038	714.4119010958658	622.6403151359235	642.0322968005966	681.0649995601889
gRNA_695	RE22	532.3626280239847	524.7519753166223	528.6556949253953	495.2986561029842	611.1542886425566	545.7977895009776	549.9170600032043	487.2837248889836	535.8314657508738	575.968736390538
gRNA_5816	RE119	534.3343414611106	364.5033499430336	412.6688796415326	509.0808795771542	420.35490096878283	468.5704393172145	447.8582169895092	522.2508440361098	508.79852693821715	473.9635397847003
gRNA_2882	RE64	212.94505120959388	197.61229450214574	184.35799060908704	210.1789079810924	257.3804239974344	150.9838082244358	186.10730196614992	145.5083345154604	187.29964748769285	226.67821467963927
gRNA_2799	RE61	313.5024365030132	435.909473166498	385.8087750494802	401.4072586852011	471.035988319629	406.9621037773585	421.44298703302337	429.75717403403416	422.8723999979869	512.0866940717306
gRNA_4777	RE103	256.322746826363	263.20629141672356	216.10175058151262	223.9611314552624	224.58677924100454	242.96245001633343	184.90660969540056	194.01111268728053	175.71410228226856	161.76581683956076
gRNA_2431	RE57	484.0556488144009	476.59435732870446	517.6674703195557	410.0211483565573	486.93593729244344	315.8511850212335	313.3806826655815	297.7844985432678	289.6386301356075	416.26363059351934
gRNA_5442	RE112	403.2153978922403	419.30339799825043	429.76167347283865	385.9022572767598	432.2798626983937	380.93041270417996	336.19383580981923	350.79916305665256	390.04668858261806	326.62270024293474
gRNA_2173	RE53	535.3201981796735	534.7156204175709	593.3641287153398	601.249499060666	463.0860138332217	649.0568307579193	678.3911329733852	623.7682867213147	668.0997735128012	590.3937136883332
